Seas,Week,Team,Opponent,Unique_ID,Opponent_ID,Home/Away,Score,Opp_Score,W/L,Lag_Score,Prev_W/L,Penalties,Penalty_Yds,Pass_Cmp,Pass_Att,Pass_Yds,Pass_TD,INT_Thrown,Sk_Taken,SK_Yds,Pass_Long,Passer Rating,Rush_Att,Rush_Yds,Rush_TD,Rush_Lng,Rec_Tgt,Receptions,Rec_Yds,Rec_TD,Rec_Lng,Fumble_Total,Fumbles_Lost,Def_INT,Def_INT_Yds,Def_INT_TD,Def_INT_Lng,PD,Def_Sk,Comb_Tkl,Solo_Tkl,Ast_Tkl,TFL,QBHits,Def_FR,Def_FR_Yds,Def_FR_TD,Force_Fum,K_Ret,K_Ret_Yds,K_Ret_YPR,K_Ret_TD,K_Ret_Lng,P_Ret,P_Ret_Yds,P_Ret_YPR,P_Ret_TD,P_Ret_Lng,XPM,XPA,FGM,FGA,Punts,Punt_Yds,Yards_Per_Punt,Punt_Lng,P_1D,P_1D_Perc,IAY,IAY_Per_Att,CAY,CAY_Per_CMP,CAY_Per_Att,P_YAC,P_YAC_Per_Cmp,P_Drops,P_Drop_Perc,BadTh,BadTh_Perc,Sk_Taken,QB_Blitzed,QB_Hurried,QB_Hits,QB_Pressured,QB_Pressured_Perc,Scrm,Yds_Per_Scrm,Rush_1D,Rush_YBC,Rush_YBC_Per_Att,Rush_YAC,Rush_YAC_Per_Att,Rush_BrkTkl,Rush_Att_Per_BrkTkl,Rec_1D,Rec_YBC,Rec_YBC_Per_Rec,Rec_YAC,Rec_YAC_Per_Rec,Rec_BrkTkl,Rec_BrkTkl_Per_Rec,Rec_Drop,Rec_Drop_Perc,Def_Air,Def_YAC,Def_Blitz,Def_Hrry,Def_QBKD,Def_Sk,Def_Pressure,Def_MTkl,Def_MTkl_Perc,opp_Penalties,opp_Penalty_Yds,opp_Pass_Cmp,opp_Pass_Att,opp_Pass_Yds,opp_Pass_TD,opp_INT_Thrown,opp_Sk_Taken,opp_SK_Yds,opp_Pass_Long,opp_Passer Rating,opp_Rush_Att,opp_Rush_Yds,opp_Rush_TD,opp_Rush_Lng,opp_Rec_Tgt,opp_Receptions,opp_Rec_Yds,opp_Rec_TD,opp_Rec_Lng,opp_Fumble_Total,opp_Fumbles_Lost,opp_Def_INT,opp_Def_INT_Yds,opp_Def_INT_TD,opp_Def_INT_Lng,opp_PD,opp_Def_Sk,opp_Comb_Tkl,opp_Solo_Tkl,opp_Ast_Tkl,opp_TFL,opp_QBHits,opp_Def_FR,opp_Def_FR_Yds,opp_Def_FR_TD,opp_Force_Fum,opp_K_Ret,opp_K_Ret_Yds,opp_K_Ret_YPR,opp_K_Ret_TD,opp_K_Ret_Lng,opp_P_Ret,opp_P_Ret_Yds,opp_P_Ret_YPR,opp_P_Ret_TD,opp_P_Ret_Lng,opp_XPM,opp_XPA,opp_FGM,opp_FGA,opp_Punts,opp_Punt_Yds,opp_Yards_Per_Punt,opp_Punt_Lng,opp_P_1D,opp_P_1D_Perc,opp_IAY,opp_IAY_Per_Att,opp_CAY,opp_CAY_Per_CMP,opp_CAY_Per_Att,opp_P_YAC,opp_P_YAC_Per_Cmp,opp_P_Drops,opp_P_Drop_Perc,opp_BadTh,opp_BadTh_Perc,opp_Sk_Taken,opp_QB_Blitzed,opp_QB_Hurried,opp_QB_Hits,opp_QB_Pressured,opp_QB_Pressured_Perc,opp_Scrm,opp_Yds_Per_Scrm,opp_Rush_1D,opp_Rush_YBC,opp_Rush_YBC_Per_Att,opp_Rush_YAC,opp_Rush_YAC_Per_Att,opp_Rush_BrkTkl,opp_Rush_Att_Per_BrkTkl,opp_Rec_1D,opp_Rec_YBC,opp_Rec_YBC_Per_Rec,opp_Rec_YAC,opp_Rec_YAC_Per_Rec,opp_Rec_BrkTkl,opp_Rec_BrkTkl_Per_Rec,opp_Rec_Drop,opp_Rec_Drop_Perc,opp_Def_Air,opp_Def_YAC,opp_Def_Blitz,opp_Def_Hrry,opp_Def_QBKD,opp_Def_Sk,opp_Def_Pressure,opp_Def_MTkl,opp_Def_MTkl_Perc
2018,15,ARI,ATL,2018ARI15,2018ATL15,Away,14,40,L,10,0,8,83,26,41,240,0,1,3,22,19,69.2,21,61,0,10,41,26,240,0,19,2,0,0,0,0,0,1,1,51,43,8,5,2,1,-2,0,1,1,17,17,0,17,5,26,5.2,0,12,0,0,1,2,6,299,49.83333333,57,17,38.63636364,380,9.268292683,178,6.846153846,4.341463415,62,2.384615385,1,2.43902439,9,21.95121951,3,7,0,3,6,13.04347826,2,1.5,2,25,1.19047619,36,1.714285714,0,0,17,181,6.961538462,59,2.269230769,0,0,1,3.846153846,27,74,13,0,1,1,2,6,10.52631579,13,101,28,42,262,3,1,2,25,28,97.5,24,107,0,17,42,28,262,3,28,2,0,0,0,0,0,4,4,63,42,21,9,5,0,0,0,0,5,109,21.8,0,29,1,14,14,0,14,2,3,0,1,4,200,50,55,16,36.36363636,358,8.523809524,161,5.75,3.833333333,101,3.607142857,4,9.523809524,6,14.28571429,2,15,4,3,9,20.45454545,0,0,5,75,3.125,32,1.333333333,3,0.125,16,161,5.75,101,3.607142857,3,0.107142857,4,14.28571429,121,79,9,5,1,4,10,3,4.545454545
2018,16,ARI,LAR,2018ARI16,2018LAR16,Home,9,31,L,14,0,8,75,23,36,243,1,2,7,50,40,38.4,22,60,1,13,35,23,243,1,40,1,1,0,0,0,0,5,2,55,45,10,7,3,0,0,0,0,0,0,0,0,0,3,31,10.33333333,0,16,2,2,0,0,7,336,48,64,10,23.25581395,214,5.944444444,98,4.260869565,2.722222222,145,6.304347826,2,5.555555556,5,13.88888889,7,15,5,1,13,29.54545455,1,9,6,48,2.181818182,12,0.545454545,2,0.090909091,10,98,4.260869565,145,6.304347826,3,0.130434783,2,8.695652174,160,85,11,2,1,2,5,7,11.29032258,5,50,35,54,339,0,1,2,14,33,75.9,18,82,2,21,51,35,339,0,33,2,1,1,30,0,30,3,0,70,47,23,1,3,0,0,0,0,2,31,15.5,0,19,2,-2,-1,0,3,2,2,3,3,3,169,56.33333333,65,18,32.14285714,356,6.592592593,151,4.314285714,2.796296296,188,5.371428571,1,1.851851852,10,18.51851852,2,8,2,6,10,17.24137931,2,5.5,5,44,2.444444444,38,2.111111111,0,0,18,151,4.314285714,188,5.371428571,1,0.028571429,1,2.857142857,199,121,8,2,2,0,4,5,6.666666667
2018,17,ARI,SEA,2018ARI17,2018SEA17,Away,24,27,L,9,0,7,54,18,31,182,1,0,4,23,32,61.3,18,104,0,20,31,18,182,1,32,0,0,0,0,0,0,3,2,63,53,10,2,4,1,4,0,1,0,0,0,0,0,1,1,1,0,1,0,1,1,2,5,246,49.2,56,6,17.14285714,289,9.322580645,114,6.333333333,3.677419355,68,3.777777778,1,3.225806452,6,19.35483871,4,4,1,4,9,23.07692308,4,12.3,6,78,4.333333333,26,1.444444444,1,0.055555556,6,114,6.333333333,68,3.777777778,0,0,1,5.555555556,163,103,21,1,2,2,5,12,16,3,20,18,29,271,3,0,3,17,45,127.2,43,210,2,17,27,18,271,3,45,1,0,0,0,0,0,3,1,61,37,24,2,11,3,2,0,3,1,32,32,0,32,2,13,6.5,0,10,5,5,1,2,3,104,34.66666667,46,15,46.875,349,12.03448276,222,12.33333333,7.655172414,49,2.722222222,1,3.448275862,7,24.13793103,3,14,9,5,17,47.22222222,4,15.3,11,95,2.209302326,115,2.674418605,4,0.093023256,15,222,12.33333333,49,2.722222222,1,0.055555556,1,5.555555556,137,136,7,10,9,1,20,6,8.955223881
2019,2,ARI,BAL,2019ARI2,2019BAL2,Away,17,23,L,27,0,7,35,29,54,308,2,1,5,33,45,75.2,23,112,0,18,52,29,308,2,45,0,0,0,0,0,0,4,3,69,49,20,5,10,2,0,0,2,4,86,21.5,0,32,3,18,6,0,8,1,1,4,4,8,380,47.5,57,16,27.11864407,567,10.5,247,8.517241379,4.574074074,61,2.103448276,1,1.851851852,11,20.37037037,5,5,7,2,14,23.72881356,0,0,3,58,2.52173913,54,2.347826087,2,0.086956522,16,244,8.413793103,64,2.206896552,0,0,1,3.448275862,242,166,28,5,8,3,16,7,9.210526316,4,40,23,26,379,6,0,1,1,83,158.3,46,265,2,60,25,23,379,6,83,0,0,2,14,0,14,9,3,31,25,6,6,12,1,0,0,0,1,9,9,0,9,2,29,14.5,0,15,8,8,1,1,1,56,56,56,17,62.96296296,262,10.07692308,218,9.47826087,8.384615385,161,7,1,3.846153846,1,3.846153846,1,13,3,0,4,14.81481481,0,0,10,157,3.413043478,108,2.347826087,4,0.086956522,17,218,9.47826087,161,7,2,0.086956522,1,4.347826087,139,51,34,6,8,3,17,5,13.88888889
2019,3,ARI,CAR,2019ARI3,2019CAR3,Home,20,38,L,17,0,8,70,25,40,349,0,0,3,20,54,90.5,11,20,1,7,37,25,349,0,54,1,0,0,0,0,0,5,2,69,47,22,8,2,1,-5,0,1,4,59,14.75,0,23,1,0,0,0,0,0,0,3,3,5,267,53.4,59,12,27.90697674,312,7.8,187,7.48,4.675,162,6.48,1,2.5,9,22.5,3,21,3,5,11,25,1,7,2,7,0.636363636,13,1.181818182,0,0,12,187,7.48,162,6.48,2,0.08,1,4,169,76,36,3,0,2,5,10,12.65822785,5,50,25,51,333,0,0,3,20,44,70.1,19,39,0,10,49,25,333,0,44,1,1,0,0,0,0,1,3,63,29,34,5,9,2,-1,0,0,1,21,21,0,21,4,39,9.75,0,39,0,0,4,4,5,253,50.6,57,16,29.62962963,555,10.88235294,243,9.72,4.764705882,90,3.6,2,3.921568627,17,33.33333333,3,34,6,3,12,22.22222222,0,0,2,9,0.473684211,30,1.578947368,4,0.210526316,16,243,9.72,90,3.6,1,0.04,2,8,136,72,10,3,5,3,12,10,13.69863014
2019,4,ARI,SEA,2019ARI4,2019SEA4,Home,10,27,L,20,0,7,52,30,43,173,2,2,8,46,23,73.1,22,121,0,20,42,30,173,2,23,0,0,0,0,0,0,2,2,57,34,23,1,3,1,0,0,2,1,19,19,0,19,2,20,10,0,20,2,2,2,2,5,212,42.4,53,9,17.64705882,242,5.627906977,60,2,1.395348837,113,3.766666667,3,6.976744186,7,16.27906977,8,12,6,0,14,25.92592593,3,9.3,10,90,4.090909091,31,1.409090909,1,0.045454545,9,60,2,113,3.766666667,1,0.033333333,3,10,134,57,23,4,0,2,6,4,6.557377049,7,53,32,50,406,2,0,0,0,54,102.6,26,108,2,22,46,32,406,2,54,1,1,0,0,0,0,2,0,63,25,38,1,2,1,0,0,0,2,47,23.5,0,29,3,12,4,0,8,3,3,0,0,4,165,41.25,59,18,36,552,11.04,294,9.1875,5.88,112,3.5,0,0,12,24,0,7,11,3,14,25.92592593,4,11,5,70,2.692307692,38,1.461538462,1,0.038461538,18,294,9.1875,112,3.5,0,0,0,0,62,62,2,4,2,0,6,16,20.25316456
2019,5,ARI,CIN,2019ARI5,2019CIN5,Away,26,23,W,10,0,7,44,22,32,241,0,1,4,35,31,77.7,23,115,1,15,30,22,241,0,31,0,0,0,0,0,0,2,4,68,48,20,8,5,0,0,0,3,0,0,0,0,0,1,1,1,0,1,1,1,1,3,3,141,47,51,12,33.33333333,168,5.25,81,3.681818182,2.53125,160,7.272727273,2,6.25,4,12.5,4,6,3,1,8,21.05263158,2,9.5,6,69,3,46,2,2,0.086956522,12,81,3.681818182,160,7.272727273,1,0.045454545,2,9.090909091,147,93,28,3,2,4,10,13,16.04938272,8,60,21,37,171,0,1,8,69,23,57.4,19,73,0,15,36,21,171,0,23,2,1,0,0,0,0,0,0,62,40,22,3,0,1,0,0,1,2,44,22,0,25,0,0,0,0,0,0,0,1,1,5,205,41,59,9,20,205,5.540540541,91,4.333333333,2.459459459,80,3.80952381,2,5.405405405,8,21.62162162,8,13,3,2,13,28.26086957,1,4,5,34,1.789473684,39,2.052631579,0,0,9,91,4.333333333,80,3.80952381,1,0.047619048,2,9.523809524,51,209,14,2,0,0,2,3,4.615384615
2019,6,ARI,ATL,2019ARI6,2019ATL6,Home,34,33,W,26,1,12,96,20,32,253,0,0,1,5,28,87.1,38,266,2,37,31,20,253,0,28,0,0,0,0,0,0,3,1,61,37,24,2,3,0,0,0,0,2,52,26,0,30,2,24,12,0,17,2,2,4,5,3,150,50,55,13,39.39393939,247,7.71875,179,8.95,5.59375,74,3.7,1,3.125,6,18.75,1,14,0,2,3,8.333333333,3,14.7,11,181,4.763157895,85,2.236842105,1,0.026315789,13,179,8.95,74,3.7,0,0,1,5,124,122,42,2,2,1,5,5,7.575757576,7,63,32,46,330,3,1,2,14,29,102.6,20,57,1,21,44,32,330,3,29,1,0,0,0,0,0,1,0,75,46,29,3,1,1,0,0,3,4,64,16,0,24,0,0,0,0,0,3,3,1,1,5,251,50.2,60,14,29.16666667,366,7.956521739,195,6.09375,4.239130435,135,4.21875,1,2.173913043,7,15.2173913,2,20,5,0,7,14.28571429,1,7,5,38,1.9,19,0.95,0,0,14,195,6.09375,135,4.21875,2,0.0625,1,3.125,223,182,10,1,1,0,2,9,10.71428571
2019,7,ARI,NYG,2019ARI7,2019NYG7,Away,27,21,W,34,1,8,57,27,37,340,3,0,0,0,58,128.2,29,102,1,17,35,27,340,3,58,0,0,0,0,0,0,2,2,59,43,16,3,7,0,0,0,1,2,63,31.5,0,37,1,3,3,0,3,4,4,2,2,3,156,52,59,16,43.24324324,246,6.648648649,180,6.666666667,4.864864865,160,5.925925926,1,2.702702703,4,10.81081081,0,7,2,0,2,4.87804878,4,6.3,6,65,2.24137931,37,1.275862069,0,0,16,180,6.666666667,160,5.925925926,1,0.037037037,1,3.703703704,261,95,53,1,4,2,9,4,6.349206349,5,40,15,31,161,1,3,1,0,64,35.2,16,52,0,10,29,15,161,1,64,1,1,1,62,0,62,3,3,82,60,22,4,6,1,42,1,1,2,53,26.5,0,29,0,0,0,0,0,2,2,0,0,5,196,39.2,53,6,18.75,290,9.35483871,82,5.466666667,2.64516129,79,5.266666667,0,0,9,29.03225806,1,13,3,7,11,33.33333333,1,9,3,26,1.625,26,1.625,1,0.0625,6,81,5.4,80,5.333333333,0,0,0,0,174,160,16,2,2,3,8,8,8.888888889
2019,8,ARI,NOR,2019ARI8,2019NOR8,Away,9,31,L,27,1,10,85,14,21,104,0,0,2,15,12,78.3,38,156,3,22,21,14,104,0,12,0,0,1,14,0,14,3,8,62,40,22,7,13,2,3,0,3,1,0,0,0,0,1,3,3,0,3,3,3,2,2,4,169,42.25,57,8,34.7826087,112,5.333333333,46,3.285714286,2.19047619,58,4.142857143,2,9.523809524,2,9.523809524,2,7,2,0,4,14.81481481,4,5.8,8,107,2.815789474,49,1.289473684,4,0.105263158,8,46,3.285714286,58,4.142857143,1,0.071428571,2,14.28571429,143,80,46,8,5,8,21,10,13.88888889,4,35,23,38,281,2,0,1,8,45,100.9,35,151,2,23,36,23,281,2,45,0,0,0,0,0,0,5,2,43,39,4,4,7,2,0,0,2,3,54,18,0,32,5,46,9.2,0,23,4,4,2,4,4,169,42.25,58,14,35.8974359,282,7.421052632,153,6.652173913,4.026315789,128,5.565217391,4,10.52631579,4,10.52631579,1,18,3,2,6,14.63414634,2,4.5,9,120,3.428571429,31,0.885714286,4,0.114285714,14,153,6.652173913,128,5.565217391,1,0.043478261,4,17.39130435,115,119,25,3,5,2,10,4,8.510638298
2019,9,ARI,SFO,2019ARI9,2019SFO9,Home,25,28,L,9,0,5,35,19,34,220,0,0,4,23,47,77.8,11,40,0,19,32,19,220,0,47,1,0,1,0,0,0,2,0,68,46,22,4,4,1,0,0,0,1,39,39,0,39,1,8,8,0,8,0,0,3,3,5,238,47.6,57,8,21.05263158,289,8.5,133,7,3.911764706,87,4.578947368,1,2.941176471,10,29.41176471,4,11,8,0,12,31.57894737,0,0,2,37,3.363636364,3,0.272727273,0,0,8,133,7,87,4.578947368,1,0.052631579,1,5.263157895,126,225,25,6,4,0,10,12,15,4,31,18,22,175,2,1,3,19,29,111.2,38,232,5,48,22,18,175,2,29,0,0,3,70,0,46,6,7,47,42,5,9,9,0,0,0,0,0,0,0,0,0,6,49,8.166666667,0,14,6,6,1,1,3,121,40.33333333,46,12,48,117,5.318181818,80,4.444444444,3.636363636,95,5.277777778,0,0,2,9.090909091,3,7,2,1,6,24,0,0,10,186,4.894736842,46,1.210526316,0,0,12,80,4.444444444,95,5.277777778,0,0,0,0,82,86,5,5,2,7,14,9,16.07142857
2019,10,ARI,TAM,2019ARI10,2019TAM10,Away,27,30,L,25,0,9,65,17,24,241,2,0,3,37,88,130.7,23,153,1,36,23,17,241,2,88,0,0,0,0,0,0,4,1,62,47,15,8,5,0,0,0,0,3,55,18.33333333,0,30,3,17,5.666666667,0,9,2,2,1,1,5,253,50.6,64,7,25.92592593,104,4.333333333,43,2.529411765,1.791666667,198,11.64705882,1,4.166666667,3,12.5,3,6,3,0,6,21.42857143,1,4,10,86,3.739130435,67,2.913043478,1,0.043478261,7,43,2.529411765,198,11.64705882,0,0,1,5.882352941,179,138,47,3,3,1,7,9,12.67605634,10,82,29,44,335,2,0,2,16,25,103.9,26,99,2,15,43,29,335,2,25,1,1,0,0,0,0,6,3,62,38,24,3,11,1,0,0,2,3,78,26,0,39,3,32,10.66666667,0,19,4,4,2,3,4,161,40.25,45,19,41.30434783,448,10.18181818,238,8.206896552,5.409090909,97,3.344827586,1,2.272727273,10,22.72727273,2,20,2,1,5,10.63829787,1,5,7,34,1.307692308,65,2.5,8,0.307692308,19,238,8.206896552,97,3.344827586,2,0.068965517,1,3.448275862,204,174,69,1,6,3,12,13,17.33333333
2019,11,ARI,SFO,2019ARI11,2019SFO11,Away,26,36,L,27,0,11,87,28,45,350,3,1,2,8,69,97.2,18,75,0,32,43,28,350,3,69,1,1,2,2,0,2,6,4,66,48,18,7,10,1,0,0,1,2,43,21.5,0,22,1,2,2,0,2,3,3,2,2,3,158,52.66666667,56,14,29.78723404,560,12.44444444,213,7.607142857,4.733333333,137,4.892857143,2,4.444444444,8,17.77777778,2,11,0,3,5,10.63829787,0,0,4,46,2.555555556,29,1.611111111,2,0.111111111,14,213,7.607142857,137,4.892857143,5,0.178571429,2,7.142857143,172,167,45,0,5,4,10,13,16.4556962,5,40,24,46,248,1,1,5,33,30,66.2,27,87,0,22,44,24,248,1,30,2,2,1,47,0,47,7,5,77,46,31,6,8,3,12,1,5,1,22,22,0,22,3,2,0.666666667,0,2,1,1,3,4,5,232,46.4,65,15,29.41176471,374,8.130434783,89,3.708333333,1.934782609,159,6.625,6,13.04347826,8,17.39130435,5,13,9,4,18,35.29411765,0,0,2,39,1.444444444,48,1.777777778,2,0.074074074,15,89,3.708333333,159,6.625,2,0.083333333,6,25,87,136,18,8,3,5,17,8,9.411764706
2019,13,ARI,LAR,2019ARI13,2019LAR13,Home,7,34,L,26,0,10,104,24,33,150,2,0,4,19,23,101.8,25,135,1,22,33,24,150,2,23,2,2,2,66,0,48,5,2,62,49,13,6,6,0,0,0,0,2,41,20.5,0,22,0,0,0,0,0,2,3,2,2,4,202,50.5,61,9,24.32432432,124,3.757575758,63,2.625,1.909090909,87,3.625,1,3.03030303,4,12.12121212,4,8,9,1,14,37.83783784,0,0,9,77,3.08,58,2.32,1,0.04,9,63,2.625,87,3.625,0,0,1,4.166666667,164,257,51,4,4,2,10,11,15.06849315,8,56,26,37,212,0,2,2,13,38,62,9,22,0,15,36,26,212,0,38,1,0,0,0,0,0,3,3,78,44,34,2,8,1,0,0,0,2,44,22,0,23,1,4,4,0,4,0,0,2,2,4,200,50,55,8,20.51282051,312,8.432432432,112,4.307692308,3.027027027,100,3.846153846,1,2.702702703,8,21.62162162,2,23,1,5,8,20.51282051,0,0,2,9,1,13,1.444444444,0,0,8,112,4.307692308,100,3.846153846,0,0,1,3.846153846,125,32,20,3,4,3,11,6,7.142857143
2019,14,ARI,PIT,2019ARI14,2019PIT14,Home,17,23,L,7,0,2,7,19,34,163,0,1,6,39,23,56.4,21,74,1,15,33,19,163,0,23,0,0,0,0,0,0,1,1,70,52,18,5,4,0,0,0,0,0,0,0,0,0,1,5,5,0,5,1,1,0,0,7,311,44.42857143,56,9,22.5,175,5.147058824,64,3.368421053,1.882352941,99,5.210526316,0,0,8,23.52941176,6,12,5,0,11,26.19047619,2,4,2,64,3.047619048,10,0.476190476,1,0.047619048,9,64,3.368421053,99,5.210526316,1,0.052631579,0,0,152,252,22,1,2,1,5,4,5.405405405,10,85,14,21,212,1,1,1,13,44,95.7,32,124,1,17,18,14,212,1,44,1,0,1,16,0,16,5,5,61,41,20,6,8,1,0,0,1,3,72,24,0,34,2,14,7,0,13,2,2,2,2,4,173,43.25,53,10,45.45454545,253,12.04761905,124,8.857142857,5.904761905,88,6.285714286,1,4.761904762,2,9.523809524,1,8,2,3,6,26.08695652,1,9,7,36,1.125,88,2.75,3,0.09375,10,124,8.857142857,88,6.285714286,0,0,1,7.142857143,113,83,34,7,2,5,15,14,18.66666667
2019,15,ARI,CLE,2019ARI15,2019CLE15,Home,38,24,W,17,0,7,75,20,30,194,2,3,5,29,31,67.2,22,71,0,10,28,20,194,2,31,1,0,0,0,0,0,1,3,57,47,10,6,4,3,0,0,3,3,68,22.66666667,0,32,1,29,29,0,29,2,2,1,1,3,164,54.66666667,60,11,31.42857143,209,6.966666667,91,4.55,3.033333333,103,5.15,1,3.333333333,4,13.33333333,5,9,4,2,11,28.94736842,3,4,5,29,1.318181818,42,1.909090909,3,0.136363636,11,91,4.55,103,5.15,0,0,1,5,60,57,24,1,1,3,5,12,17.39130435,6,30,11,24,192,0,2,1,5,34,38.9,27,146,2,57,22,11,192,0,34,0,0,1,61,1,61,4,2,67,41,26,2,6,0,0,0,1,2,47,23.5,0,25,2,16,8,0,10,3,3,2,2,2,83,41.5,54,9,36,230,9.583333333,67,6.090909091,2.791666667,125,11.36363636,0,0,5,20.83333333,1,16,4,3,8,29.62962963,2,6.5,7,35,1.296296296,111,4.111111111,4,0.148148148,9,67,6.090909091,125,11.36363636,1,0.090909091,0,0,136,173,21,1,3,2,7,12,15.18987342
2019,16,ARI,SEA,2019ARI16,2019SEA16,Away,27,13,W,38,1,5,34,19,25,219,1,1,0,0,51,98.6,35,226,4,35,23,19,219,1,51,0,0,1,0,0,0,4,1,57,48,9,3,2,1,24,0,1,4,81,20.25,0,26,1,-2,-2,0,0,5,5,1,1,2,79,39.5,48,11,44,167,6.68,86,4.526315789,3.44,133,7,0,0,3,12,0,11,5,0,5,18.51851852,2,3,14,177,5.057142857,49,1.4,2,0.057142857,11,86,4.526315789,133,7,3,0.157894737,0,0,153,136,23,4,1,1,6,12,17.39130435,5,40,20,27,286,2,1,2,12,58,137.7,34,154,2,23,25,20,286,2,58,0,0,3,16,0,11,6,1,70,35,35,3,3,0,0,0,1,1,14,14,0,14,0,0,0,0,0,3,4,1,1,4,165,41.25,45,10,34.48275862,313,11.59259259,182,9.1,6.740740741,104,5.2,0,0,4,14.81481481,2,2,5,5,12,40,1,1,10,92,2.705882353,62,1.823529412,2,0.058823529,10,182,9.1,104,5.2,0,0,0,0,73,204,9,2,2,1,5,9,11.39240506
2019,17,ARI,LAR,2019ARI17,2019LAR17,Away,24,31,L,27,1,5,47,15,27,167,1,0,2,8,28,98.8,40,253,2,80,27,15,167,1,28,0,0,0,0,0,0,5,5,55,29,26,11,7,1,0,0,2,4,90,22.5,0,30,5,40,8,0,13,3,3,2,3,6,257,42.83333333,56,8,27.5862069,212,7.851851852,61,4.066666667,2.259259259,106,7.066666667,1,3.703703704,4,14.81481481,2,6,3,0,5,14.70588235,5,19,12,150,3.75,103,2.575,3,0.075,8,61,4.066666667,106,7.066666667,0,0,1,6.666666667,59,110,36,5,3,5,13,4,6.779661017,7,43,27,46,323,2,1,0,0,29,85.7,24,72,2,8,39,27,323,2,29,1,0,2,13,0,13,8,6,46,38,8,7,8,2,0,0,1,1,27,27,0,27,2,1,0.5,0,1,4,4,1,2,6,266,44.33333333,52,17,36.95652174,289,6.282608696,168,6.222222222,3.652173913,155,5.740740741,0,0,8,17.39130435,0,14,10,2,12,24,4,3,6,29,1.208333333,43,1.791666667,2,0.083333333,17,168,6.222222222,155,5.740740741,2,0.074074074,0,0,130,118,21,2,1,6,10,4,8
2020,2,ARI,WAS,2020ARI2,2020WAS2,Home,30,15,W,24,1,9,102,26,40,230,1,1,2,6,33,78.1,36,180,2,25,37,26,230,1,33,2,0,0,0,0,0,4,3,60,40,20,4,6,2,0,0,0,1,42,42,0,42,2,8,4,0,8,3,3,1,3,4,191,47.75,53,12,28.57142857,192,4.8,97,3.730769231,2.425,133,5.115384615,0,0,7,17.5,2,12,4,1,7,14,8,11.4,13,139,3.861111111,41,1.138888889,2,0.055555556,12,97,3.730769231,133,5.115384615,1,0.038461538,0,0,98,161,14,2,3,3,8,5,7.692307692,7,55,17,31,178,1,0,3,19,21,82.5,36,80,2,20,30,17,178,1,21,2,0,2,32,0,32,3,8,60,37,23,10,14,3,6,0,2,0,0,0,0,0,5,17,3.4,0,11,3,3,2,3,7,329,47,51,11,32.35294118,248,8,83,4.882352941,2.677419355,95,5.588235294,0,0,10,32.25806452,3,7,1,5,9,25,2,10,5,57,1.583333333,23,0.638888889,2,0.055555556,11,83,4.882352941,95,5.588235294,2,0.117647059,0,0,208,127,15,1,5,8,16,9,13.04347826
2020,3,ARI,DET,2020ARI3,2020DET3,Home,23,26,L,30,1,11,97,26,38,286,1,1,3,8,54,88.3,32,160,2,21,34,26,286,1,54,1,0,0,0,0,0,2,4,57,45,12,7,8,2,0,0,2,1,0,0,0,0,2,5,2.5,0,4,3,3,3,3,4,197,49.25,58,13,31.70731707,352,9.263157895,168,6.461538462,4.421052632,118,4.538461538,1,2.631578947,5,13.15789474,3,7,7,0,10,23.25581395,2,4,8,118,3.6875,42,1.3125,1,0.03125,13,166,6.384615385,120,4.615384615,3,0.115384615,1,3.846153846,116,152,14,1,5,4,10,14,19.71830986,7,70,20,33,244,2,1,4,26,36,91,21,89,1,25,30,20,244,2,36,0,0,0,0,0,0,4,1,64,44,20,4,3,0,0,0,0,1,27,27,0,27,0,0,0,0,0,3,3,0,1,5,271,54.2,67,10,27.02702703,257,7.787878788,106,5.3,3.212121212,138,6.9,3,9.090909091,6,18.18181818,4,11,4,2,10,26.31578947,1,4,8,56,2.666666667,33,1.571428571,0,0,10,106,5.3,138,6.9,2,0.1,3,15,144,102,17,0,2,1,3,10,13.51351351
2020,4,ARI,CAR,2020ARI4,2020CAR4,Away,21,31,L,23,0,7,38,23,35,270,2,3,1,2,30,72.3,27,109,1,15,33,23,270,2,30,0,0,0,0,0,0,2,4,63,45,18,6,6,0,0,0,0,5,99,19.8,0,32,0,0,0,0,0,2,3,1,1,2,92,46,51,16,44.44444444,332,9.485714286,151,6.565217391,4.314285714,119,5.173913043,1,2.857142857,3,8.571428571,1,9,1,1,3,8.108108108,1,7,10,98,3.62962963,11,0.407407407,3,0.111111111,16,151,6.565217391,119,5.173913043,6,0.260869565,1,4.347826087,119,137,26,0,2,4,6,4,5.970149254,3,30,22,28,235,1,0,2,14,38,113.5,21,81,0,25,27,22,235,1,38,0,0,1,66,0,66,7,2,78,49,29,6,8,3,10,0,2,1,35,35,0,35,1,8,8,0,8,0,1,5,5,4,189,47.25,52,10,33.33333333,138,4.928571429,99,4.5,3.535714286,136,6.181818182,1,3.571428571,4,14.28571429,2,3,2,0,4,12.90322581,1,6,2,41,1.952380952,40,1.904761905,6,0.285714286,10,99,4.5,136,6.181818182,2,0.090909091,1,4.545454545,213,209,7,7,6,2,15,10,11.36363636
